FILENAME,LIBRARY NAME,SUPPLIER,URL
VEHSkid_Honda CB500F Engine Start Tires Skidding Stop 02_SNDBTS_MCH.wav,Motorcycles - Honda,SoundBits,https://sonniss.com/sound-effects/motorcycles-honda/
VEHBy_Kawasaki Ninja ZX 10R Pass By Fast 04 mono_SNDBTS_MCK.wav,Motorcycles - Kawasaki,SoundBits,https://sonniss.com/sound-effects/motorcycles-kawasaki/
VEHHorn_Kawasaki Ninja ZX 10R Horn Single 03_SNDBTS_MCK.wav,Motorcycles - Kawasaki,SoundBits,https://sonniss.com/sound-effects/motorcycles-kawasaki/
VEHMech_Kawasaki Ninja ZX 10R Keys In Out 01_SNDBTS_MCK.wav,Motorcycles - Kawasaki,SoundBits,https://sonniss.com/sound-effects/motorcycles-kawasaki/
VEHMoto_Kawasaki Ninja ZX 10R Engine Start Leave 06_SNDBTS_MCK.wav,Motorcycles - Kawasaki,SoundBits,https://sonniss.com/sound-effects/motorcycles-kawasaki/
AMBTraf_Traffic Multiple Cars Passing By 25_SNDBTS_PB-TTC2.wav,"Pass-By - Trains, Trucks & Cars 2",SoundBits,https://sonniss.com/sound-effects/pass-by-trains-trucks-cars-2/
TRNMisc_Pass By Train 41_SNDBTS_PB-TTC2.wav,"Pass-By - Trains, Trucks & Cars 2",SoundBits,https://sonniss.com/sound-effects/pass-by-trains-trucks-cars-2/
TRNTram_Generic Tram Pass Py 13_SNDBTS_PB-TTC2.wav,"Pass-By - Trains, Trucks & Cars 2",SoundBits,https://sonniss.com/sound-effects/pass-by-trains-trucks-cars-2/
VEHFrght_Freight Truck Pass By 22_SNDBTS_PB-TTC2.wav,"Pass-By - Trains, Trucks & Cars 2",SoundBits,https://sonniss.com/sound-effects/pass-by-trains-trucks-cars-2/
CREAAqua_Aquatic Creature Gurgling 2_SNDBTS_VB-SE.wav,Vox Bestiae - Source Elements,SoundBits,https://sonniss.com/sound-effects/vox-bestiae-source-elements/
CREAEthr_Ethereal Entity Grim Pain Long 4_SNDBTS_VB-SE.wav,Vox Bestiae - Source Elements,SoundBits,https://sonniss.com/sound-effects/vox-bestiae-source-elements/
CREAHmn_Violent Humanoid Creature Exhale Short 4_SNDBTS_VB-SE.wav,Vox Bestiae - Source Elements,SoundBits,https://sonniss.com/sound-effects/vox-bestiae-source-elements/
CREAInsc_Insectoid Creature Tremble Attack Long 1_SNDBTS_VB-SE.wav,Vox Bestiae - Source Elements,SoundBits,https://sonniss.com/sound-effects/vox-bestiae-source-elements/
HMNBrth_Panting Male 02 04_SNDBTS_VH.wav,Vox Hominis - Human Effort Voices,SoundBits,https://sonniss.com/sound-effects/vox-hominis-human-effort-voices/
VOXCry_Crying Female 04 05_SNDBTS_VH.wav,Vox Hominis - Human Effort Voices,SoundBits,https://sonniss.com/sound-effects/vox-hominis-human-effort-voices/
VOXLaff_Laughing Female 02 06_SNDBTS_VH.wav,Vox Hominis - Human Effort Voices,SoundBits,https://sonniss.com/sound-effects/vox-hominis-human-effort-voices/
WHSTHmn_Whistle Male 06 09_SNDBTS_VH.wav,Vox Hominis - Human Effort Voices,SoundBits,https://sonniss.com/sound-effects/vox-hominis-human-effort-voices/
RAINConc_Rain Medium Exterior Splatter City Traffic 6_The Noisery_City Rain.wav,City Rain,The Noisery,https://sonniss.com/sound-effects/city-rain/
RAINInt_Rain Light Interior Hail Storm_The Noisery_City Rain.wav,City Rain,The Noisery,https://sonniss.com/sound-effects/city-rain/
WINDInt_Wind Strong Metal Rattle_The Noisery_City Rain.wav,City Rain,The Noisery,https://sonniss.com/sound-effects/city-rain/
WINDTonl_Wind Strong Gusts Hurricane Vents Rattle 06_The Noisery_City Rain.wav,City Rain,The Noisery,https://sonniss.com/sound-effects/city-rain/
DSGNImpt_Metal Hit Thud Thump Low Ring Geofon 1_The Noisery_Moaning Metal.wav,Moaning Metal,The Noisery,https://sonniss.com/sound-effects/moaning-metal/
DSGNTonl_Designed Metal Bowed Screech Tonal Reverb 7_The Noisery_Moaning Metal.wav,Moaning Metal,The Noisery,https://sonniss.com/sound-effects/moaning-metal/
DSGNTonl_Metal Scrape Low Tonal LFE 4_The Noisery_Moaning Metal.wav,Moaning Metal,The Noisery,https://sonniss.com/sound-effects/moaning-metal/
UIGlitch_Designed_Glitch_Corrupted_Data Error_The Noisery_Rich Glitch_06.wav,Rich Glitch,The Noisery,https://sonniss.com/sound-effects/rich-glitch/
UIGlitch_User interface_Glitch_High_Electronic_The Noisery_Rich Glitch_05.wav,Rich Glitch,The Noisery,https://sonniss.com/sound-effects/rich-glitch/
AMBTran_Ambience Platform Bahnhof Train Station Whistle_The Noisery_Transit Tunes_ The German Train Collection.wav,Transit Tunes - The German Train Collection,The Noisery,https://sonniss.com/sound-effects/transit-tunes-the-german-train-collection/
TRNElec_Train Electric Passenger By Close Right To_The Noisery_Transit Tunes_ The German Train Collection_01.wav,Transit Tunes - The German Train Collection,The Noisery,https://sonniss.com/sound-effects/transit-tunes-the-german-train-collection/
FFG002.wav,Flip Flops,TheWorkRoom,https://sonniss.com/sound-effects/flip-flops/
FFW003.wav,Flip Flops,TheWorkRoom,https://sonniss.com/sound-effects/flip-flops/
NIG015.wav,Nigerian Walla,TheWorkRoom,https://sonniss.com/sound-effects/nigerian-walla/
NIG053.wav,Nigerian Walla,TheWorkRoom,https://sonniss.com/sound-effects/nigerian-walla/
NIG065.wav,Nigerian Walla,TheWorkRoom,https://sonniss.com/sound-effects/nigerian-walla/
SAV004.wav,South African Walla,TheWorkRoom,https://sonniss.com/sound-effects/south-african-walla/
SAW002.wav,South African Walla,TheWorkRoom,https://sonniss.com/sound-effects/south-african-walla/
WIR006.wav,Wire Cars,TheWorkRoom,https://sonniss.com/sound-effects/wire-cars/
WIR028.wav,Wire Cars,TheWorkRoom,https://sonniss.com/sound-effects/wire-cars/
AMBInd_Factory Hall Busy Alarm Machines Voices_CW.wav,Industrial Ambiences - Ship Repair Factory,Victor Ermakov,https://sonniss.com/sound-effects/industrial-ambiences-ship-repair-factory/
MACHInd_Crane Onboard Ride Squeaks Motors_CW.wav,Industrial Ambiences - Ship Repair Factory,Victor Ermakov,https://sonniss.com/sound-effects/industrial-ambiences-ship-repair-factory/
